OTU,SampleID,Reads,DataFrame,ConsensusLineage,Domain,Clade1,Class,Order,Family,Genus,Species,WTU.domain,WTU.clade1,WTU.class,WTU.order,WTU.family,WTU.genus,WTU.species
OTU1238,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1694,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1681,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1676,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1688,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU2577,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1648,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1728,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU2185,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1704,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1923,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1742,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Tidestromia; s__Tidestromia lanuginosa,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU1860,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU2676,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3221,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Tidestromia; s__Tidestromia lanuginosa,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU6762,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1883,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1882,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3985,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU2169,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__Liliopsida; o__Poales; f__Poaceae; g__Yakirra; s__Yakirra muelleri,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Yakirra,Yakirra muelleri,2,4,4,7,10,68,154
OTU2997,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3539,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU8743,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3200,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU7301,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU2547,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3915,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3654,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU4877,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__Liliopsida; o__Poales; f__Poaceae; g__Eragrostis; s__Eragrostis japonica,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eragrostis,Eragrostis japonica,2,4,4,7,10,41,92
OTU3495,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU7299,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Fabales; f__Fabaceae; g__Vachellia; s__Vachellia constricta,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU8205,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3126,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3238,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3053,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Tidestromia; s__Tidestromia lanuginosa,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU4170,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3732,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU7116,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU4424,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria pycnantha,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria pycnantha,2,4,5,12,18,136,301
OTU6161,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3762,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU7806,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3129,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__Liliopsida; o__Poales; f__Poaceae; g__Bouteloua; s__Bouteloua aristidoides,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua aristidoides,2,4,4,7,10,26,55
OTU7018,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU8267,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3970,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU5720,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU4705,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU6815,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU6463,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU6009,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU4310,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU5819,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU6281,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU6257,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU8765,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU6536,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__Liliopsida; o__Poales; f__Poaceae; g__Eriochloa; s__Eriochloa polystachya,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU4777,S013031,1,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU5,S013032,2183,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Amaranthus; s__Amaranthus spinosus,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus spinosus,2,4,5,13,20,139,311
OTU23,S013032,1102,fall2017,k__Eukaryota; p__None; c__None; o__None; f__None; g__None; s__uncultured fungus,Eukaryota,NA,NA,NA,NA,NA,uncultured fungus,2,5,6,37,72,270,683
OTU2,S013032,1098,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU117,S013032,305,fall2017,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,3,6,7,38,73,271,684
OTU77,S013032,57,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU16,S013032,54,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Tidestromia; s__Tidestromia lanuginosa,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU72,S013032,34,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU26,S013032,27,fall2017,k__Eukaryota; p__Streptophyta; c__Liliopsida; o__Poales; f__Poaceae; g__Bouteloua; s__Bouteloua aristidoides,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua aristidoides,2,4,4,7,10,26,55
OTU531,S013032,25,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Amaranthus; s__Amaranthus spinosus,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus spinosus,2,4,5,13,20,139,311
OTU2677,S013032,21,fall2017,k__Eukaryota; p__None; c__None; o__None; f__None; g__None; s__uncultured fungus,Eukaryota,NA,NA,NA,NA,NA,uncultured fungus,2,5,6,37,72,270,683
OTU1588,S013032,18,fall2017,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,3,6,7,38,73,271,684
OTU106,S013032,16,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU1828,S013032,16,fall2017,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,3,6,7,38,73,271,684
OTU95,S013032,14,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria pycnantha,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria pycnantha,2,4,5,12,18,136,301
OTU149,S013032,13,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU901,S013032,13,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Amaranthus; s__Amaranthus spinosus,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus spinosus,2,4,5,13,20,139,311
OTU151,S013032,11,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria arizonica,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria arizonica,2,4,5,12,18,136,293
OTU100,S013032,10,fall2017,k__Eukaryota; p__None; c__None; o__None; f__None; g__None; s__uncultured fungus,Eukaryota,NA,NA,NA,NA,NA,uncultured fungus,2,5,6,37,72,270,683
OTU1734,S013032,8,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Amaranthus; s__Amaranthus spinosus,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus spinosus,2,4,5,13,20,139,311
OTU30,S013032,7,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Tidestromia; s__Tidestromia lanuginosa,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU272,S013032,7,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU4005,S013032,7,fall2017,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,3,6,7,38,73,271,684
OTU246,S013032,6,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU3455,S013032,6,fall2017,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,3,6,7,38,73,271,684
OTU46,S013032,5,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Anacampserotaceae; g__Grahamia; s__Grahamia bracteata,Eukaryota,Streptophyta,NA,Caryophyllales,Anacampserotaceae,Grahamia,Grahamia bracteata,2,4,5,13,21,142,316
OTU890,S013032,5,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU616,S013032,5,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Amaranthus; s__Amaranthus spinosus,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus spinosus,2,4,5,13,20,139,311
OTU818,S013032,5,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Amaranthus; s__Amaranthus spinosus,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus spinosus,2,4,5,13,20,139,311
OTU2466,S013032,5,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Amaranthaceae; g__Amaranthus; s__Amaranthus spinosus,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus spinosus,2,4,5,13,20,139,311
OTU3912,S013032,5,fall2017,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,3,6,7,38,73,271,684
OTU12,S013032,4,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Asterales; f__Asteraceae; g__Gutierrezia; s__Gutierrezia wrightii,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Gutierrezia,Gutierrezia wrightii,2,4,5,10,13,89,191
OTU89,S013032,4,fall2017,k__Eukaryota; p__Streptophyta; c__Liliopsida; o__Poales; f__Poaceae; g__Eragrostis; s__Eragrostis curvula,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eragrostis,Eragrostis curvula,2,4,4,7,10,41,90
OTU132,S013032,4,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
OTU170,S013032,4,fall2017,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Physaria; s__Physaria gordonii,Eukaryota,Streptophyta,NA,Brassicales,Brassicaceae,Physaria,Physaria gordonii,2,4,5,12,18,136,296
